city,city_ascii,state_abbr,state_name,county_name,country_name
Roswell,Roswell,GA,Georgia,Fulton,USA
Hoover,Hoover,AL,Alabama,Jefferson,USA
Florence,Florence,SC,South Carolina,Florence,USA
Williamsburg,Williamsburg,VA,Virginia,Williamsburg,USA
South Gate,South Gate,CA,California,Los Angeles,USA
Chino,Chino,CA,California,San Bernardino,USA
Fort Myers,Fort Myers,FL,Florida,Lee,USA
Kirkland,Kirkland,WA,Washington,King,USA
Santa Monica,Santa Monica,CA,California,Los Angeles,USA
Vineland,Vineland,NJ,New Jersey,Cumberland,USA
Norwalk,Norwalk,CT,Connecticut,Western Connecticut,USA
Alafaya,Alafaya,FL,Florida,Orange,USA
Lawton,Lawton,OK,Oklahoma,Comanche,USA
Avondale,Avondale,AZ,Arizona,Maricopa,USA
Germantown,Germantown,MD,Maryland,Montgomery,USA
Rapid City,Rapid City,SD,South Dakota,Pennington,USA
Westminster,Westminster,CA,California,Orange,USA
Clifton,Clifton,NJ,New Jersey,Passaic,USA
Waukegan,Waukegan,IL,Illinois,Lake,USA
Bloomington,Bloomington,MN,Minnesota,Hennepin,USA
Mayagüez,Mayaguez,PR,Puerto Rico,Mayagüez,USA
San Leandro,San Leandro,CA,California,Alameda,USA
Newton,Newton,MA,Massachusetts,Middlesex,USA
Joplin,Joplin,MO,Missouri,Jasper,USA
Lawrence,Lawrence,MA,Massachusetts,Essex,USA
Springdale,Springdale,AR,Arkansas,Washington,USA
Troy,Troy,MI,Michigan,Oakland,USA
Citrus Heights,Citrus Heights,CA,California,Sacramento,USA
Deerfield Beach,Deerfield Beach,FL,Florida,Broward,USA
Town 'n' Country,Town 'n' Country,FL,Florida,Hillsborough,USA
Winchester,Winchester,VA,Virginia,Winchester,USA
Mission,Mission,TX,Texas,Hidalgo,USA
Bryan,Bryan,TX,Texas,Brazos,USA
Hawthorne,Hawthorne,CA,California,Los Angeles,USA
Whittier,Whittier,CA,California,Los Angeles,USA
Livermore,Livermore,CA,California,Alameda,USA
Lake Forest,Lake Forest,CA,California,Orange,USA
San Ramon,San Ramon,CA,California,Contra Costa,USA
Melbourne,Melbourne,FL,Florida,Brevard,USA
Franklin,Franklin,TN,Tennessee,Williamson,USA
Auburn,Auburn,WA,Washington,King,USA
Port Huron,Port Huron,MI,Michigan,St. Clair,USA
Decatur,Decatur,IL,Illinois,Macon,USA
Baytown,Baytown,TX,Texas,Harris,USA
Brooklyn Park,Brooklyn Park,MN,Minnesota,Hennepin,USA
Springfield,Springfield,OH,Ohio,Clark,USA
Newport Beach,Newport Beach,CA,California,Orange,USA
Westland,Westland,MI,Michigan,Wayne,USA
Newark,Newark,OH,Ohio,Licking,USA
Muncie,Muncie,IN,Indiana,Delaware,USA
Farmington Hills,Farmington Hills,MI,Michigan,Oakland,USA
Cicero,Cicero,IL,Illinois,Cook,USA
Buena Park,Buena Park,CA,California,Orange,USA
Warwick,Warwick,RI,Rhode Island,Kent,USA
Hattiesburg,Hattiesburg,MS,Mississippi,Forrest,USA
Cranston,Cranston,RI,Rhode Island,Providence,USA
Albany,Albany,GA,Georgia,Dougherty,USA
Layton,Layton,UT,Utah,Davis,USA
Madera,Madera,CA,California,Madera,USA
Largo,Largo,FL,Florida,Pinellas,USA
Redwood City,Redwood City,CA,California,San Mateo,USA
Mountain View,Mountain View,CA,California,Santa Clara,USA
Pine Hills,Pine Hills,FL,Florida,Orange,USA
Folsom,Folsom,CA,California,Sacramento,USA
Silver Spring,Silver Spring,MD,Maryland,Montgomery,USA
Johns Creek,Johns Creek,GA,Georgia,Fulton,USA
The Villages,The Villages,FL,Florida,Sumter,USA
Owensboro,Owensboro,KY,Kentucky,Daviess,USA
Napa,Napa,CA,California,Napa,USA
New Rochelle,New Rochelle,NY,New York,Westchester,USA
Alhambra,Alhambra,CA,California,Los Angeles,USA
Cheyenne,Cheyenne,WY,Wyoming,Laramie,USA
Miami Beach,Miami Beach,FL,Florida,Miami-Dade,USA
Wenatchee,Wenatchee,WA,Washington,Chelan,USA
Jackson,Jackson,MI,Michigan,Jackson,USA
Lehi,Lehi,UT,Utah,Utah,USA
Anderson,Anderson,IN,Indiana,Madison,USA
Homestead,Homestead,FL,Florida,Miami-Dade,USA
Florence,Florence,AL,Alabama,Lauderdale,USA
Rancho Cordova,Rancho Cordova,CA,California,Sacramento,USA
Morgantown,Morgantown,WV,West Virginia,Monongalia,USA
Boynton Beach,Boynton Beach,FL,Florida,Palm Beach,USA
Somerville,Somerville,MA,Massachusetts,Middlesex,USA
North Port,North Port,FL,Florida,Sarasota,USA
Lakewood,Lakewood,CA,California,Los Angeles,USA
Salisbury,Salisbury,MD,Maryland,Wicomico,USA
South Jordan,South Jordan,UT,Utah,Salt Lake,USA
Parma,Parma,OH,Ohio,Cuyahoga,USA
Pharr,Pharr,TX,Texas,Hidalgo,USA
State College,State College,PA,Pennsylvania,Centre,USA
Plymouth,Plymouth,MN,Minnesota,Hennepin,USA
Turlock,Turlock,CA,California,Stanislaus,USA
Davis,Davis,CA,California,Yolo,USA
Perris,Perris,CA,California,Riverside,USA
Jonesboro,Jonesboro,AR,Arkansas,Craighead,USA
Tustin,Tustin,CA,California,Orange,USA
Terre Haute,Terre Haute,IN,Indiana,Vigo,USA
Upland,Upland,CA,California,San Bernardino,USA
Georgetown,Georgetown,TX,Texas,Williamson,USA
Texarkana,Texarkana,TX,Texas,Bowie,USA
Kendall,Kendall,FL,Florida,Miami-Dade,USA
Pasco,Pasco,WA,Washington,Franklin,USA
Milpitas,Milpitas,CA,California,Santa Clara,USA
Carmichael,Carmichael,CA,California,Sacramento,USA
Chino Hills,Chino Hills,CA,California,San Bernardino,USA
Flower Mound,Flower Mound,TX,Texas,Denton,USA
Flagstaff,Flagstaff,AZ,Arizona,Coconino,USA
Alton,Alton,IL,Illinois,Madison,USA
Pleasanton,Pleasanton,CA,California,Alameda,USA
Cedar Park,Cedar Park,TX,Texas,Williamson,USA
Bellflower,Bellflower,CA,California,Los Angeles,USA
Loveland,Loveland,CO,Colorado,Larimer,USA
Mansfield,Mansfield,OH,Ohio,Richland,USA
Hammond,Hammond,IN,Indiana,Lake,USA
Bethlehem,Bethlehem,PA,Pennsylvania,Northampton,USA
Woodbury,Woodbury,MN,Minnesota,Washington,USA
Alameda,Alameda,CA,California,Alameda,USA
Wyoming,Wyoming,MI,Michigan,Kent,USA
Schaumburg,Schaumburg,IL,Illinois,Cook,USA
Castle Rock,Castle Rock,CO,Colorado,Douglas,USA
Evanston,Evanston,IL,Illinois,Cook,USA
Doral,Doral,FL,Florida,Miami-Dade,USA
St. Joseph,St. Joseph,MO,Missouri,Buchanan,USA
Valdosta,Valdosta,GA,Georgia,Lowndes,USA
Wausau,Wausau,WI,Wisconsin,Marathon,USA
Pocatello,Pocatello,ID,Idaho,Bannock,USA
Elizabethtown,Elizabethtown,KY,Kentucky,Hardin,USA
Anniston,Anniston,AL,Alabama,Calhoun,USA
Arlington Heights,Arlington Heights,IL,Illinois,Cook,USA
Rochester Hills,Rochester Hills,MI,Michigan,Oakland,USA
Southfield,Southfield,MI,Michigan,Oakland,USA
Daytona Beach,Daytona Beach,FL,Florida,Volusia,USA
Pittsburg,Pittsburg,CA,California,Contra Costa,USA
Oshkosh,Oshkosh,WI,Wisconsin,Winnebago,USA
Redmond,Redmond,WA,Washington,King,USA
Saratoga Springs,Saratoga Springs,NY,New York,Saratoga,USA
Apple Valley,Apple Valley,CA,California,San Bernardino,USA
Mansfield,Mansfield,TX,Texas,Tarrant,USA
Pawtucket,Pawtucket,RI,Rhode Island,Providence,USA
Missouri City,Missouri City,TX,Texas,Fort Bend,USA
Broomfield,Broomfield,CO,Colorado,Broomfield,USA
Janesville,Janesville,WI,Wisconsin,Rock,USA
San Marcos,San Marcos,TX,Texas,Hays,USA
Camarillo,Camarillo,CA,California,Ventura,USA
Jackson,Jackson,TN,Tennessee,Madison,USA
Dothan,Dothan,AL,Alabama,Houston,USA
Sherman,Sherman,TX,Texas,Grayson,USA
Lauderhill,Lauderhill,FL,Florida,Broward,USA
Harrisonburg,Harrisonburg,VA,Virginia,Harrisonburg,USA
Bolingbrook,Bolingbrook,IL,Illinois,Will,USA
Ellicott City,Ellicott City,MD,Maryland,Howard,USA
Alexandria,Alexandria,LA,Louisiana,Rapides,USA
Battle Creek,Battle Creek,MI,Michigan,Calhoun,USA
New Britain,New Britain,CT,Connecticut,Capitol,USA
Sheboygan,Sheboygan,WI,Wisconsin,Sheboygan,USA
Brunswick,Brunswick,GA,Georgia,Glynn,USA
Altoona,Altoona,PA,Pennsylvania,Blair,USA
Lodi,Lodi,CA,California,San Joaquin,USA
Redlands,Redlands,CA,California,San Bernardino,USA
Caguas,Caguas,PR,Puerto Rico,Caguas,USA
Dale City,Dale City,VA,Virginia,Prince William,USA
Glen Burnie,Glen Burnie,MD,Maryland,Anne Arundel,USA
Mount Vernon,Mount Vernon,NY,New York,Westchester,USA
Lakeville,Lakeville,MN,Minnesota,Dakota,USA
Dover,Dover,NH,New Hampshire,Strafford,USA
Lebanon,Lebanon,PA,Pennsylvania,Lebanon,USA
Rocklin,Rocklin,CA,California,Placer,USA
Framingham,Framingham,MA,Massachusetts,Middlesex,USA
Wesley Chapel,Wesley Chapel,FL,Florida,Pasco,USA
Noblesville,Noblesville,IN,Indiana,Hamilton,USA
Tamarac,Tamarac,FL,Florida,Broward,USA
Centreville,Centreville,VA,Virginia,Fairfax,USA
Poinciana,Poinciana,FL,Florida,Polk,USA
Fairbanks,Fairbanks,AK,Alaska,Fairbanks North Star,USA
Lake Elsinore,Lake Elsinore,CA,California,Riverside,USA
Camden,Camden,NJ,New Jersey,Camden,USA
Rogers,Rogers,AR,Arkansas,Benton,USA
Blaine,Blaine,MN,Minnesota,Anoka,USA
Wilmington,Wilmington,DE,Delaware,New Castle,USA
St. Charles,St. Charles,MO,Missouri,St. Charles,USA
Blacksburg,Blacksburg,VA,Virginia,Montgomery,USA
Waukesha,Waukesha,WI,Wisconsin,Waukesha,USA
Casas Adobes,Casas Adobes,AZ,Arizona,Pima,USA
Baldwin Park,Baldwin Park,CA,California,Los Angeles,USA
Cleveland,Cleveland,TN,Tennessee,Bradley,USA
Dublin,Dublin,CA,California,Alameda,USA
Ankeny,Ankeny,IA,Iowa,Polk,USA
Maple Grove,Maple Grove,MN,Minnesota,Hennepin,USA
Bayonne,Bayonne,NJ,New Jersey,Hudson,USA
North Richland Hills,North Richland Hills,TX,Texas,Tarrant,USA
Eastvale,Eastvale,CA,California,Riverside,USA
Guaynabo,Guaynabo,PR,Puerto Rico,Guaynabo,USA
Glens Falls,Glens Falls,NY,New York,Warren,USA
Longview,Longview,WA,Washington,Cowlitz,USA
Tulare,Tulare,CA,California,Tulare,USA
Conway,Conway,AR,Arkansas,Faulkner,USA
West Des Moines,West Des Moines,IA,Iowa,Polk,USA
Redondo Beach,Redondo Beach,CA,California,Los Angeles,USA
Walnut Creek,Walnut Creek,CA,California,Contra Costa,USA
Passaic,Passaic,NJ,New Jersey,Passaic,USA
Porterville,Porterville,CA,California,Tulare,USA
Maricopa,Maricopa,AZ,Arizona,Pinal,USA
Fajardo,Fajardo,PR,Puerto Rico,Fajardo,USA
Spring Hill,Spring Hill,TN,Tennessee,Maury,USA
Gaithersburg,Gaithersburg,MD,Maryland,Montgomery,USA
El Paso de Robles,El Paso de Robles,CA,California,San Luis Obispo,USA
East Orange,East Orange,NJ,New Jersey,Essex,USA
Sumter,Sumter,SC,South Carolina,Sumter,USA
Grand Forks,Grand Forks,ND,North Dakota,Grand Forks,USA
Bristol,Bristol,TN,Tennessee,Sullivan,USA
Michigan City,Michigan City,IN,Indiana,LaPorte,USA
Gary,Gary,IN,Indiana,Lake,USA
Dubuque,Dubuque,IA,Iowa,Dubuque,USA
Schenectady,Schenectady,NY,New York,Schenectady,USA
Casper,Casper,WY,Wyoming,Natrona,USA
Hanford,Hanford,CA,California,Kings,USA
Shawnee,Shawnee,KS,Kansas,Johnson,USA
South Hill,South Hill,WA,Washington,Pierce,USA
Eagan,Eagan,MN,Minnesota,Dakota,USA
Union City,Union City,CA,California,Alameda,USA
Weston,Weston,FL,Florida,Broward,USA
Kankakee,Kankakee,IL,Illinois,Kankakee,USA
Leander,Leander,TX,Texas,Williamson,USA
Hammond,Hammond,LA,Louisiana,Tangipahoa,USA
Corvallis,Corvallis,OR,Oregon,Benton,USA
Apex,Apex,NC,North Carolina,Wake,USA
Yorba Linda,Yorba Linda,CA,California,Orange,USA
Bethesda,Bethesda,MD,Maryland,Montgomery,USA
Haverhill,Haverhill,MA,Massachusetts,Essex,USA
Palo Alto,Palo Alto,CA,California,Santa Clara,USA
Rockville,Rockville,MD,Maryland,Montgomery,USA
Spring,Spring,TX,Texas,Harris,USA
Delray Beach,Delray Beach,FL,Florida,Palm Beach,USA
Watsonville,Watsonville,CA,California,Santa Cruz,USA
Mount Vernon,Mount Vernon,WA,Washington,Skagit,USA
Palatine,Palatine,IL,Illinois,Cook,USA
Victoria,Victoria,TX,Texas,Victoria,USA
Skokie,Skokie,IL,Illinois,Cook,USA
Morristown,Morristown,TN,Tennessee,Hamblen,USA
Sammamish,Sammamish,WA,Washington,King,USA
Union City,Union City,NJ,New Jersey,Hudson,USA
Queen Creek,Queen Creek,AZ,Arizona,Maricopa,USA
Alpharetta,Alpharetta,GA,Georgia,Fulton,USA
Lima,Lima,OH,Ohio,Allen,USA
Novi,Novi,MI,Michigan,Oakland,USA
Great Falls,Great Falls,MT,Montana,Cascade,USA
Ames,Ames,IA,Iowa,Story,USA
Juana Díaz,Juana Diaz,PR,Puerto Rico,Juana Díaz,USA
Malden,Malden,MA,Massachusetts,Middlesex,USA
Dundalk,Dundalk,MD,Maryland,Baltimore,USA
Albany,Albany,OR,Oregon,Linn,USA
Castro Valley,Castro Valley,CA,California,Alameda,USA
Dalton,Dalton,GA,Georgia,Whitfield,USA
Lynwood,Lynwood,CA,California,Los Angeles,USA
Pflugerville,Pflugerville,TX,Texas,Travis,USA
Sebring,Sebring,FL,Florida,Highlands,USA
Kenner,Kenner,LA,Louisiana,Jefferson,USA
Port Charlotte,Port Charlotte,FL,Florida,Charlotte,USA
Waltham,Waltham,MA,Massachusetts,Middlesex,USA
Commerce City,Commerce City,CO,Colorado,Adams,USA
Brentwood,Brentwood,CA,California,Contra Costa,USA
North Little Rock,North Little Rock,AR,Arkansas,Pulaski,USA
South San Francisco,South San Francisco,CA,California,San Mateo,USA
Bellevue,Bellevue,NE,Nebraska,Sarpy,USA
Burnsville,Burnsville,MN,Minnesota,Dakota,USA
Greenwood,Greenwood,IN,Indiana,Johnson,USA
Rowlett,Rowlett,TX,Texas,Dallas,USA
Laguna Niguel,Laguna Niguel,CA,California,Orange,USA
Bozeman,Bozeman,MT,Montana,Gallatin,USA
Port Orange,Port Orange,FL,Florida,Volusia,USA
Reston,Reston,VA,Virginia,Fairfax,USA
San Clemente,San Clemente,CA,California,Orange,USA
Caldwell,Caldwell,ID,Idaho,Canyon,USA
Coon Rapids,Coon Rapids,MN,Minnesota,Anoka,USA
Millcreek,Millcreek,UT,Utah,Salt Lake,USA
Eden Prairie,Eden Prairie,MN,Minnesota,Hennepin,USA
Parkersburg,Parkersburg,WV,West Virginia,Wood,USA
Hamilton,Hamilton,OH,Ohio,Butler,USA
Moore,Moore,OK,Oklahoma,Cleveland,USA
Lakewood,Lakewood,WA,Washington,Pierce,USA
Bay City,Bay City,MI,Michigan,Bay,USA
Bossier City,Bossier City,LA,Louisiana,Bossier,USA
Council Bluffs,Council Bluffs,IA,Iowa,Pottawattamie,USA
Huntersville,Huntersville,NC,North Carolina,Mecklenburg,USA
Taylor,Taylor,MI,Michigan,Wayne,USA
Hendersonville,Hendersonville,TN,Tennessee,Sumner,USA
Sanford,Sanford,FL,Florida,Seminole,USA
La Habra,La Habra,CA,California,Orange,USA
Horizon West,Horizon West,FL,Florida,Orange,USA
Dearborn Heights,Dearborn Heights,MI,Michigan,Wayne,USA
St. Cloud,St. Cloud,FL,Florida,Osceola,USA
Pontiac,Pontiac,MI,Michigan,Oakland,USA
Richland,Richland,WA,Washington,Benton,USA
Marietta,Marietta,GA,Georgia,Cobb,USA
Florence-Graham,Florence-Graham,CA,California,Los Angeles,USA
Springfield,Springfield,OR,Oregon,Lane,USA
Encinitas,Encinitas,CA,California,San Diego,USA
Wellington,Wellington,FL,Florida,Palm Beach,USA
Palm Harbor,Palm Harbor,FL,Florida,Pinellas,USA
Montebello,Montebello,CA,California,Los Angeles,USA
Woodland,Woodland,CA,California,Yolo,USA
Bristol,Bristol,CT,Connecticut,Naugatuck Valley,USA
Jupiter,Jupiter,FL,Florida,Palm Beach,USA
La Mesa,La Mesa,CA,California,San Diego,USA
Pico Rivera,Pico Rivera,CA,California,Los Angeles,USA
San Rafael,San Rafael,CA,California,Marin,USA
Meriden,Meriden,CT,Connecticut,South Central Connecticut,USA
Euless,Euless,TX,Texas,Tarrant,USA
Parker,Parker,CO,Colorado,Douglas,USA
Revere,Revere,MA,Massachusetts,Suffolk,USA
Stonecrest,Stonecrest,GA,Georgia,DeKalb,USA
Chapel Hill,Chapel Hill,NC,North Carolina,Orange,USA
White Plains,White Plains,NY,New York,Westchester,USA
Gardena,Gardena,CA,California,Los Angeles,USA
Palm Beach Gardens,Palm Beach Gardens,FL,Florida,Palm Beach,USA
Taunton,Taunton,MA,Massachusetts,Bristol,USA
Monterey Park,Monterey Park,CA,California,Los Angeles,USA
West Allis,West Allis,WI,Wisconsin,Milwaukee,USA
Santee,Santee,CA,California,San Diego,USA
North Miami,North Miami,FL,Florida,Miami-Dade,USA
Blue Springs,Blue Springs,MO,Missouri,Jackson,USA
Des Plaines,Des Plaines,IL,Illinois,Cook,USA
Kokomo,Kokomo,IN,Indiana,Howard,USA
Petaluma,Petaluma,CA,California,Sonoma,USA
Shoreline,Shoreline,WA,Washington,King,USA
Medford,Medford,MA,Massachusetts,Middlesex,USA
Taylorsville,Taylorsville,UT,Utah,Salt Lake,USA
Wylie,Wylie,TX,Texas,Collin,USA
Cupertino,Cupertino,CA,California,Santa Clara,USA
The Hammocks,The Hammocks,FL,Florida,Miami-Dade,USA
Margate,Margate,FL,Florida,Broward,USA
Carson City,Carson City,NV,Nevada,Carson City,USA
Hoboken,Hoboken,NJ,New Jersey,Hudson,USA
Madison,Madison,AL,Alabama,Madison,USA
St. Clair Shores,St. Clair Shores,MI,Michigan,Macomb,USA
St. Peters,St. Peters,MO,Missouri,St. Charles,USA
Midwest City,Midwest City,OK,Oklahoma,Oklahoma,USA
Severn,Severn,MD,Maryland,Anne Arundel,USA
Lake Havasu City,Lake Havasu City,AZ,Arizona,Mohave,USA
Lenexa,Lenexa,KS,Kansas,Johnson,USA
Orland Park,Orland Park,IL,Illinois,Cook,USA
Royal Oak,Royal Oak,MI,Michigan,Oakland,USA
Bowie,Bowie,MD,Maryland,Prince George's,USA
Decatur,Decatur,AL,Alabama,Morgan,USA
Bel Air South,Bel Air South,MD,Maryland,Harford,USA
Towson,Towson,MD,Maryland,Baltimore,USA
Casa Grande,Casa Grande,AZ,Arizona,Pinal,USA
Coconut Creek,Coconut Creek,FL,Florida,Broward,USA
Kettering,Kettering,OH,Ohio,Montgomery,USA
Herriman,Herriman,UT,Utah,Salt Lake,USA
Brookhaven,Brookhaven,GA,Georgia,DeKalb,USA
Oak Lawn,Oak Lawn,IL,Illinois,Cook,USA
Lacey,Lacey,WA,Washington,Thurston,USA
Bartlett,Bartlett,TN,Tennessee,Shelby,USA
Highland,Highland,CA,California,San Bernardino,USA
Kannapolis,Kannapolis,NC,North Carolina,Cabarrus,USA
Fountainebleau,Fountainebleau,FL,Florida,Miami-Dade,USA
Fountain Valley,Fountain Valley,CA,California,Orange,USA
Bentonville,Bentonville,AR,Arkansas,Benton,USA
Bradenton,Bradenton,FL,Florida,Manatee,USA
Smyrna,Smyrna,GA,Georgia,Cobb,USA
Sarasota,Sarasota,FL,Florida,Sarasota,USA
Apopka,Apopka,FL,Florida,Orange,USA
National City,National City,CA,California,San Diego,USA
DeSoto,DeSoto,TX,Texas,Dallas,USA
Berwyn,Berwyn,IL,Illinois,Cook,USA
New Brunswick,New Brunswick,NJ,New Jersey,Middlesex,USA
Apple Valley,Apple Valley,MN,Minnesota,Dakota,USA
Mount Prospect,Mount Prospect,IL,Illinois,Cook,USA
Arcadia,Arcadia,CA,California,Los Angeles,USA
Southaven,Southaven,MS,Mississippi,DeSoto,USA
Tigard,Tigard,OR,Oregon,Washington,USA
Perth Amboy,Perth Amboy,NJ,New Jersey,Middlesex,USA
Chicopee,Chicopee,MA,Massachusetts,Hampden,USA
South Whittier,South Whittier,CA,California,Los Angeles,USA
West Haven,West Haven,CT,Connecticut,South Central Connecticut,USA
Smyrna,Smyrna,TN,Tennessee,Rutherford,USA
Tinley Park,Tinley Park,IL,Illinois,Cook,USA
Hacienda Heights,Hacienda Heights,CA,California,Los Angeles,USA
Beaumont,Beaumont,CA,California,Riverside,USA
San Jacinto,San Jacinto,CA,California,Riverside,USA
Plainfield,Plainfield,NJ,New Jersey,Union,USA
West Sacramento,West Sacramento,CA,California,Yolo,USA
Marana,Marana,AZ,Arizona,Pima,USA
Yucaipa,Yucaipa,CA,California,San Bernardino,USA
Peabody,Peabody,MA,Massachusetts,Essex,USA
Rocky Mount,Rocky Mount,NC,North Carolina,Nash,USA
Texas City,Texas City,TX,Texas,Galveston,USA
Kentwood,Kentwood,MI,Michigan,Kent,USA
Manhattan,Manhattan,KS,Kansas,Riley,USA
Colton,Colton,CA,California,San Bernardino,USA
Aspen Hill,Aspen Hill,MD,Maryland,Montgomery,USA
Diamond Bar,Diamond Bar,CA,California,Los Angeles,USA
Huntington Park,Huntington Park,CA,California,Los Angeles,USA
Wheaton,Wheaton,IL,Illinois,DuPage,USA
Pinellas Park,Pinellas Park,FL,Florida,Pinellas,USA
Aloha,Aloha,OR,Oregon,Washington,USA
Oak Park,Oak Park,IL,Illinois,Cook,USA
Minnetonka,Minnetonka,MN,Minnesota,Hennepin,USA
Twin Falls,Twin Falls,ID,Idaho,Twin Falls,USA
Edina,Edina,MN,Minnesota,Hennepin,USA
Westchester,Westchester,FL,Florida,Miami-Dade,USA
Methuen Town,Methuen Town,MA,Massachusetts,Essex,USA
Normal,Normal,IL,Illinois,McLean,USA
Elyria,Elyria,OH,Ohio,Lorain,USA
Grand Island,Grand Island,NE,Nebraska,Hall,USA
Novato,Novato,CA,California,Marin,USA
Paramount,Paramount,CA,California,Los Angeles,USA
Kyle,Kyle,TX,Texas,Hays,USA
Placentia,Placentia,CA,California,Orange,USA
Wheaton,Wheaton,MD,Maryland,Montgomery,USA
Kendale Lakes,Kendale Lakes,FL,Florida,Miami-Dade,USA
Cathedral City,Cathedral City,CA,California,Riverside,USA
Florissant,Florissant,MO,Missouri,St. Louis,USA
Catalina Foothills,Catalina Foothills,AZ,Arizona,Pima,USA
West New York,West New York,NJ,New Jersey,Hudson,USA
Lincoln,Lincoln,CA,California,Placer,USA
Dunwoody,Dunwoody,GA,Georgia,DeKalb,USA
Levittown,Levittown,NY,New York,Nassau,USA
Palm Desert,Palm Desert,CA,California,Riverside,USA
Mooresville,Mooresville,NC,North Carolina,Iredell,USA
Little Elm,Little Elm,TX,Texas,Denton,USA
Glendora,Glendora,CA,California,Los Angeles,USA
Burien,Burien,WA,Washington,King,USA
Aliso Viejo,Aliso Viejo,CA,California,Orange,USA
Summerville,Summerville,SC,South Carolina,Dorchester,USA
Collierville,Collierville,TN,Tennessee,Shelby,USA
Tamiami,Tamiami,FL,Florida,Miami-Dade,USA
Wake Forest,Wake Forest,NC,North Carolina,Wake,USA
Hoffman Estates,Hoffman Estates,IL,Illinois,Cook,USA
Westfield,Westfield,IN,Indiana,Hamilton,USA
Columbus,Columbus,IN,Indiana,Bartholomew,USA
Troy,Troy,NY,New York,Rensselaer,USA
Country Club,Country Club,FL,Florida,Miami-Dade,USA
Burleson,Burleson,TX,Texas,Johnson,USA
East Honolulu,East Honolulu,HI,Hawaii,Honolulu,USA
Levittown,Levittown,PA,Pennsylvania,Bucks,USA
Mishawaka,Mishawaka,IN,Indiana,St. Joseph,USA
Grapevine,Grapevine,TX,Texas,Tarrant,USA
Cuyahoga Falls,Cuyahoga Falls,OH,Ohio,Summit,USA
Delano,Delano,CA,California,Kern,USA
Enid,Enid,OK,Oklahoma,Garfield,USA
Milford city ,Milford city ,CT,Connecticut,South Central Connecticut,USA
El Dorado Hills,El Dorado Hills,CA,California,El Dorado,USA
Rosemead,Rosemead,CA,California,Los Angeles,USA
McLean,McLean,VA,Virginia,Fairfax,USA
Lakewood,Lakewood,OH,Ohio,Cuyahoga,USA
Jeffersonville,Jeffersonville,IN,Indiana,Clark,USA
Draper,Draper,UT,Utah,Salt Lake,USA
Covina,Covina,CA,California,Los Angeles,USA
Murray,Murray,UT,Utah,Salt Lake,USA
Downers Grove,Downers Grove,IL,Illinois,DuPage,USA
Rockwall,Rockwall,TX,Texas,Rockwall,USA
Chesterfield,Chesterfield,MO,Missouri,St. Louis,USA
St. Louis Park,St. Louis Park,MN,Minnesota,Hennepin,USA
Florin,Florin,CA,California,Sacramento,USA
Cypress,Cypress,CA,California,Orange,USA
Eagle Mountain,Eagle Mountain,UT,Utah,Utah,USA
North Bethesda,North Bethesda,MD,Maryland,Montgomery,USA
Azusa,Azusa,CA,California,Los Angeles,USA
Lawrence,Lawrence,IN,Indiana,Marion,USA
Coral Gables,Coral Gables,FL,Florida,Miami-Dade,USA
Everett,Everett,MA,Massachusetts,Middlesex,USA
Bedford,Bedford,TX,Texas,Tarrant,USA
